0.1; 9.335338043303665E-05; 9.335344893305712E-05
0.2; 0.00014395020383440276; 0.0001439504144487654
0.30000000000000004; 0.0002126781349394755; 0.0002126767243461771
0.4; 0.00019077426066770753; 0.00019077395370857523
0.5; 9.915189713434064E-05; 9.915866086673856E-05
0.6000000000000001; 0.0003579462310186874; 0.0003579079445850441
0.7000000000000001; 0.0007396319214233136; 0.0007395647954876331
0.8; 0.0010559189423911869; 0.0010558316975556425
0.9; 0.0006252465707462304; 0.0006251413508166355
1; 0.00014402160920126518; 0.0001439016132408344
1.1; 0.0002342696305470752; 0.00023439295447609957
1.2000000000000002; 0.0006574764008665616; 0.0006575195481845778
1.3; 0.0023865241875801737; 0.0023863347426967526
1.4000000000000001; 0.0023087755793586412; 0.002308363274303601
1.5; 0.003021565992882188; 0.003020949262714806
1.6; 0.004804614285149492; 0.0048039214222263035
1.7000000000000002; 0.0024285335379321113; 0.0024260799178001283
1.8; 0.0022185934789794312; 0.002215703193910435
1.9000000000000001; 0.0007152544047281068; 0.0007112530364895812
2; 0.0023363058487258044; 0.0023321986001127817
2.1; 0.005655921594699973; 0.005651356177370173
2.2; 0.009226973423663073; 0.009221342848487656
2.3000000000000003; 0.011873701890982507; 0.011870709944476619
2.4000000000000004; 0.018389827047111573; 0.018390749549023224
2.5; 0.01551843019488775; 0.015521288278120694
2.6; 0.02487913790639007; 0.024876530997455872
2.7; 0.026350491821145437; 0.026353629641040807
2.8000000000000003; 0.032683209085302374; 0.032674043204809954
2.9000000000000004; 0.04109383302990135; 0.04105255119215525
3; 0.06028221078579225; 0.06024721574025112
3.1; 0.051406194613977274; 0.05137710222691268
3.2; 0.07151599518133998; 0.07142114777042957
3.3000000000000003; 0.0703340383667773; 0.07024786070944028
3.4000000000000004; 0.06679719562208462; 0.06667266285248892
3.5; 0.07205825819977614; 0.07194055114815863
3.6; 0.06616538871576312; 0.06609218379176915
3.7; 0.05245504097700861; 0.052394419171509346
3.8000000000000003; 0.07812119294120813; 0.0780539200732564
3.9000000000000004; 0.06719236771163198; 0.06711146237305747
4; 0.05906037010648792; 0.058948845403695646
4.1000000000000005; 0.05373840412012609; 0.05362177297542048
4.2; 0.05948261276868625; 0.05935199309740701
4.3; 0.11217359028151992; 0.11205785529471922
4.4; 0.09022635383948753; 0.09004606987523588
4.5; 0.10141755491515812; 0.10127125928926443
4.6000000000000005; 0.09634201005071538; 0.09615060479672037
4.7; 0.004440889600301971; 0.003942972256117014
4.800000000000001; 0.05800593139967388; 0.05747903178926113
4.9; 0.05504377877565172; 0.05446416342675251
5; 0.002075643715998641; 0.0026783679103505494
5.1000000000000005; 0.06311190758972561; 0.062452262376713814
5.2; 0.06430484535130762; 0.06355313947698871
