0.1; 3; 2.999719939858701; -2769.8692751955473
0.2; 3.0001999998666666; 2.999768120465142; -1430.1347209732367
0.30000000000000004; 3.0005999988000007; 3.001238160811445; 9863.345978783986
0.4; 3.001199995200007; 3.0017725469102072; -773.630065146642
0.5; 3.001999986666701; 3.002297640660576; -2348.72135148299
0.6000000000000001; 3.0029999700001175; 3.0019250574791068; -9989.210253834488
0.7000000000000001; 3.004199941200325; 3.0019779390254753; -7081.244937298622
0.8; 3.00559989546744; 3.002426225604567; -4824.078034433758
0.9; 3.007199827201647; 3.0053195858221406; 7571.534630797421
1; 3.0089997300032216; 3.0085663690200204; 6962.635396784343
1.1; 3.010999596672555; 3.0117049824356448; 4457.794768594859
1.2000000000000002; 3.0131994192101828; 3.0151805267194183; 4143.384684650564
1.3; 3.015599188816818; 3.0227959892209766; 15284.13021387986
1.4000000000000001; 3.0181988958933856; 3.0251672397978715; -1953.5387944291526
1.5; 3.020998530041061; 3.03012667646398; 3868.150250511592
1.6; 3.0239980800613107; 3.038527224435038; 9617.494978914503
1.7000000000000002; 3.0271975339559387; 3.034549184693096; -14207.10150310145
1.8; 3.030596878927134; 3.037320541400137; -1673.7258613338952
1.9000000000000001; 3.0341961013775207; 3.03636632350384; -6689.578454496597
2; 3.0379951869102144; 3.0450928728337936; 5555.788073195237
2.1; 3.041994120328878; 3.0591994005649963; 9894.80754370825
2.2; 3.0461928856377827; 3.074300026436914; 8868.807818514062
2.3000000000000003; 3.0505914660418734; 3.08681327970083; 4841.621072598996
2.4000000000000004; 3.0551898439468337; 3.1113742567731077; 12112.886415264175
2.5; 3.0599880009591587; 3.1074742111492375; -7354.011199956282
2.6; 3.0649859178862267; 3.1412401252184616; 14264.707440898957
2.7; 3.0701835747363764; 3.1510844219118823; -16.813746982212514
2.8000000000000003; 3.0755809507189875; 3.1761008059901092; 6808.525552682585
2.9000000000000004; 3.081178024244563; 3.2077954395082706; 8576.045302678238
3; 3.0869747729248167; 3.2730644368766937; 18066.89830456513
3.1; 3.092971173572761; 3.251969051656864; -11548.658996534788
3.2; 3.0991672022028016; 3.320807228901704; 16002.701060675068
3.3000000000000003; 3.1055628340308323; 3.3239896095499946; -3834.3009728334423
3.4000000000000004; 3.112158043474335; 3.320041473111134; -4271.49754349609
3.5; 3.1189528041524794; 3.3436991106270146; 1207.6838709078982
3.6; 3.1259470888862326; 3.3327765931272983; -6465.729549793405
3.7; 3.133140869698465; 3.297489902405238; -9487.82428312102
3.8000000000000003; 3.1405341178140627; 3.385876389570262; 11301.931373552936
3.9000000000000004; 3.1481268036600434; 3.3596568974544136; -5771.504655654249
4; 3.1559188968656735; 3.3423086349406192; -2742.4363000612316
4.1000000000000005; 3.163910366262591; 3.333933860124666; -3943.0751534277274
4.2; 3.1721011798849283; 3.3607860460311163; 2622.742633938132
4.3; 3.1804913049694425; 3.5372584335070214; 15899.086063997825
4.4; 3.189080707955644; 3.4768198323343333; -6620.551539376244
4.5; 3.1978693544859325; 3.5221894453560108; 1567.8344367449752
4.6000000000000005; 3.2068572094057335; 3.5158122789055097; -1430.2434513337187
4.7; 3.2160442367636395; 3.2303263341687942; -23573.053269272503
4.800000000000001; 3.225430399811553; 3.4125244943174446; 9856.611892419422
4.9; 3.2350156610048346; 3.4130831473849534; -1866.5686988529014
5; 3.2447999820024522; 3.2380649333101363; -10856.327508573688
5.1000000000000005; 3.254783323667135; 3.4601989080149953; 10295.596252766423
5.2; 3.2649656460655296; 3.4749187570131057; -2882.346986230871
5.300000000000001; 3.27534690846836; 3.424303140323301; -4452.864021883918
5.4; 3.28592706935059; 2.9433154051718287; -19820.577835198288
5.5; 3.296706086391591; 2.627578774639303; -12347.58809956981
5.6000000000000005; 3.3076839164753085; 2.497313601483184; -2117.413082335287
5.7; 3.318860515690437; 2.9395860888564216; 16338.052918632375
5.800000000000001; 3.3302358393305944; 3.1283368590494596; 9160.931776404528
5.9; 3.3418098418945017; 3.1564462804130615; 945.5911125546547
6; 3.3535824770861637; 3.086101052815146; -2165.727852599114
6.1000000000000005; 3.3655536978150558; 3.5832784660777666; 12347.725234185405
6.2; 3.3777234561963105; 3.3854509530112735; -4835.641615900221
6.300000000000001; 3.390091703550911; 3.4199551889711803; -644.3030408767789
6.4; 3.402658390405884; 3.780628046497922; 9137.675864790142
6.5; 3.4154234664944987; 3.9473012964249503; 4434.2898979794845
6.6000000000000005; 3.4283868807564684; 3.661026015795457; -7547.635034498349
6.7; 3.441548581338153; 3.8985618367161448; 3987.039370568482
6.800000000000001; 3.4549085155927672; 4.411521737136957; 10065.891008076862
6.9; 3.4684666300805924; 4.360411277134386; -2021.9169642942138
7; 3.482222870569189; 4.639502589868203; 4175.526786459284
7.1000000000000005; 3.4961771820336125; 4.112538890151177; -10027.070162747308
7.2; 3.5103295086566364; 4.603336533326254; 8509.292455342189
7.300000000000001; 3.5246797938289727; 4.390178981821797; -4667.584889244199
7.4; 3.5392279801495; 3.4681916285113252; -11588.000333606404
7.5; 3.5539740094254926; 5.6671933178029645; 26319.209511932164
7.6000000000000005; 3.5689178226728524; 4.693241011051182; -15064.39688756054
7.7; 3.584059360116347; 4.267197550250009; -7500.197778174685
7.800000000000001; 3.5993985611898465; 4.924623403956819; 7349.205498520284
7.9; 3.614935364536567; 4.456512332224031; -5068.518968525621
8; 3.630669708009316; 5.720341210469508; 15153.47754708666
8.1; 3.646601528670741; 5.908233600270817; -2058.049668813405
8.200000000000001; 3.6627307627935797; 5.459366650961211; -10374.19075326265
8.3; 3.6790573458609175; 3.7721556055666907; -12817.7744167118
8.4; 3.6955812125664442; 4.930557483315521; 10479.107357494935
8.5; 3.712302296814715; 4.027994145539903; -4463.54731719921
8.6; 3.729220531721414; 4.226025605771701; 3973.2519439805615
8.700000000000001; 3.746335849613626; 2.4236069240561644; -14452.579575782744
8.8; 3.763648182030101; 0.4972464643996548; -13999.660463919312
8.9; 3.7811574597215327; 0.03930492274115732; -1102.6889324721226
9; 3.798863612650834; 0.6829415361976666; 4244.165439017822
9.1; 3.8167665699934163; -0.7746814761619384; -4795.524178740367
9.200000000000001; 3.8348662601374746; -3.961166199237555; -18626.78981446171
9.3; 3.8531626106842722; -2.042748518607418; 12790.062517737639
9.4; 3.871655548448431; 0.09544292342183347; 13518.335504044331
9.5; 3.8903449994582253; -0.8795175121080796; -5225.669012877992
9.600000000000001; 3.9092308889558756; -2.277049748831131; -6618.85747444733
9.700000000000001; 3.9283131413978487; -1.5224459082340775; 4425.727156123901
9.8; 3.9475916804551607; -3.7319033193744335; -11387.24440017132
9.9; 3.967066429013681; -5.4649568009985305; -8850.21881196424
10; 3.9867373091744414; -8.40757965140574; -15580.743861601839
10.100000000000001; 4.006604242253948; -9.663515884690558; -7126.403296962724
10.200000000000001; 4.026667148784494; -7.82385857163354; 11755.16417116491
10.3; 4.04692594851448; -7.301013448474567; 3228.2286241900943
10.4; 4.067380560408735; -5.544505123966172; 11481.79989562576
10.5; 4.088030902648838; -4.492240464187502; 7159.892362459722
10.600000000000001; 4.1088768926334485; -4.756233559864568; -1550.9749000065644
10.700000000000001; 4.129918446978633; -5.882369319830524; -7018.864012832277
10.8; 4.151155481518202; -6.429932533022132; -4046.4232992295383
10.9; 4.172587911304047; -7.866517369940586; -8244.85093312496
11; 4.194215650606478; -9.057534437665643; -7329.666133011806
11.100000000000001; 4.216038612914565; -7.843818710196302; 4757.011256366555
11.200000000000001; 4.238056710936488; -8.885025017683391; -10782.56611829682
11.3; 4.260269856599884; -7.6856533639542075; 11044.751921114283
11.4; 4.282677961052202; -8.31589642815566; -7644.273353963997
11.5; 4.305280934661052; -9.32316937434337; -14814.540084289414
11.600000000000001; 4.328078687014571; -7.6895743371425915; 10569.832946194934
11.700000000000001; 4.351071126921779; -7.985129086484707; -5531.280495920124
11.8; 4.374258162412947; -6.912893193909641; 8639.261723214784
11.9; 4.3976397007399655; -5.059297708953711; 23896.03299988625
12; 4.421215648376711; -5.2005898010748135; -1627.5585301750232
12.100000000000001; 4.444985911019424; -4.122000865476098; 6049.8993845159275
12.200000000000001; 4.468950393587087; -4.866939087880538; -1353.7088884135414
12.3; 4.493109000221801; -5.140683627747246; -3305.523408833524
12.4; 4.517461634289171; -5.081193968395185; 1276.3825337826397
12.5; 4.542008198378695; -7.578593964419594; -18297.70907752435
12.600000000000001; 4.566748594304147; -8.030942622334356; 1299.4453951677667
12.700000000000001; 4.591682723103977; -10.573341762161128; -13836.245617958673
12.8; 4.616810485041705; -11.342352512028935; -7536.819243652999
12.9; 4.642131779606315; -8.998591019379505; 21453.849440126167
13; 4.667646505512662; -8.09420443854798; 3364.397921814088
13.100000000000001; 4.693354560701878; -8.569066592375702; -7818.028949232445
13.200000000000001; 4.719255842341775; -8.869029157030939; -507.773292781529
13.3; 4.745350246827262; -9.635121210847931; -13192.662002191493
13.4; 4.771637669780755; -9.133864583655821; -140.0261921492173
13.5; 4.798118006052599; -8.016499367520334; 532.8157454985941
13.600000000000001; 4.824791149721482; -9.664028764730721; -1231.526084384869
13.700000000000001; 4.851656994094865; -9.835730311880136; 7788.201801840017
13.8; 4.878715431709408; -10.78449405259593; -17422.752804198648
13.9; 4.9059663543313965; -10.182172222092895; -11018.336000751893
14; 4.933409652957175; -10.315601465024661; -973.4659819268688
14.100000000000001; 4.961045217813586; -10.408857475983094; 8434.472820224564
14.200000000000001; 4.988872938358408; -10.677257761622364; -2774.4436828019425
14.3; 5.016892703280794; -10.944458661679048; 6259.948359767148
14.4; 5.045104400501724; -10.649093478567973; -19233.305692721795
14.5; 5.073507917174444; -11.010637636621164; 119.86362687522616
